Date,Open-Stock-2,Close-Stock-2,High-Stock-2,Low-Stock-2,VWAP-Stock-2,Turnover-Stock-2,Volume-Stock-2,OC2,HL2
2010-06-29,298.6,296.35,299.0,294.05,296.54,49802764160000,1679467,2.25,4.949999999999989
2010-06-30,293.0,305.45,306.2,293.0,302.6,139719546835000,4617332,-12.449999999999989,13.199999999999989
2010-07-01,304.8,303.0,304.8,300.25,302.33,51545734345000,1704951,1.8000000000000114,4.550000000000011
2010-07-02,305.0,302.55,305.95,301.8,303.35,42343852715000,1395862,2.4499999999999886,4.149999999999977
2010-07-05,302.4,302.15,304.5,300.0,302.44,43343003645000,1433119,0.25,4.5
2010-07-06,302.2,302.9,303.3,301.1,302.35,45727990030000,1512395,-0.6999999999999886,2.1999999999999886
2010-07-07,303.1,302.0,303.45,300.0,301.72,60751607625000,2013487,1.1000000000000227,3.4499999999999886
2010-07-08,304.0,303.15,305.35,301.9,303.95,56672339955000,1864509,0.8500000000000227,3.4500000000000455
2010-07-09,303.15,300.35,304.8,299.25,301.97,60082582150000,1989710,2.7999999999999545,5.550000000000011
2010-07-12,302.0,299.95,302.0,299.3,300.41,69863240705000,2325594,2.0500000000000114,2.6999999999999886
2010-07-13,299.95,299.1,301.4,295.3,297.52,139168435215000,4677628,0.8499999999999659,6.099999999999966
2010-07-14,300.15,298.5,302.15,297.65,299.62,138929682420000,4636889,1.6499999999999773,4.5
2010-07-15,298.5,300.1,301.0,298.25,299.97,91698905815000,3056905,-1.6000000000000227,2.75
2010-07-16,300.5,298.35,300.55,296.6,298.75,115179191860000,3855349,2.1499999999999773,3.9499999999999886
2010-07-19,297.4,291.35,299.95,290.0,294.49,96091747065000,3262949,6.0499999999999545,9.949999999999989
2010-07-20,292.0,291.45,293.4,290.1,291.87,41851789395000,1433917,0.5500000000000114,3.2999999999999545
2010-07-21,292.85,292.35,296.0,290.85,293.48,113131341300000,3854795,0.5,5.149999999999977
2010-07-22,266.4,297.7,298.55,266.4,295.76,214846680300000,7264178,-31.30000000000001,32.150000000000034
2010-07-23,300.0,301.65,302.7,298.25,300.74,196956448715000,6549108,-1.6499999999999773,4.449999999999989
2010-07-26,302.0,302.7,303.2,299.95,301.79,68317099015000,2263751,-0.6999999999999886,3.25
2010-07-27,307.0,304.25,307.0,303.0,304.24,54398725475000,1788042,2.75,4.0
2010-07-28,305.5,307.35,308.25,303.2,305.76,103428673765000,3382650,-1.8500000000000227,5.050000000000011
2010-07-29,307.0,310.1,311.9,306.05,308.82,119841451360000,3880640,-3.1000000000000227,5.849999999999966
2010-07-30,309.75,308.75,311.85,306.0,309.04,114242915760000,3696763,1.0,5.850000000000023
2010-08-02,309.1,312.8,313.45,309.0,311.83,173197745315000,5554310,-3.6999999999999886,4.449999999999989
2010-08-03,158.7,154.4,158.7,153.75,155.25,87643562295000,5645411,4.299999999999983,4.949999999999989
2010-08-04,154.0,155.3,157.0,151.55,153.65,83119948785000,5409603,-1.3000000000000114,5.449999999999989
2010-08-05,155.7,155.8,157.2,154.35,155.91,62033053755000,3978747,-0.10000000000002274,2.8499999999999943
2010-08-06,156.0,158.75,160.0,155.8,158.51,63193014045000,3986597,-2.75,4.199999999999989
2010-08-09,159.0,158.95,160.2,157.9,159.06,42385378510000,2664676,0.05000000000001137,2.299999999999983
2010-08-10,159.45,157.25,159.45,155.85,156.95,74408661000000,4740900,2.1999999999999886,3.5999999999999943
2010-08-11,156.0,154.95,157.0,154.35,155.58,50763423595000,3262755,1.0500000000000114,2.6500000000000057
2010-08-12,152.5,152.95,155.85,152.05,153.21,74424114630000,4857708,-0.44999999999998863,3.799999999999983
2010-08-13,153.0,156.25,157.0,152.95,155.8,74992967455000,4813496,-3.25,4.050000000000011
2010-08-16,157.6,158.25,159.0,156.0,157.51,45814301020000,2908717,-0.6500000000000057,3.0
2010-08-17,159.0,159.55,160.3,156.75,159.39,88071239840000,5525480,-0.5500000000000114,3.5500000000000114
2010-08-18,161.5,162.5,163.0,159.05,161.46,132578937285000,8211065,-1.0,3.9499999999999886
2010-08-19,162.5,165.3,166.3,162.5,165.12,137209771690000,8309779,-2.8000000000000114,3.8000000000000114
2010-08-20,165.1,162.7,165.5,162.05,163.88,97318725390000,5938410,2.4000000000000057,3.4499999999999886
2010-08-23,162.0,159.5,162.7,159.1,160.11,60941293680000,3806268,2.5,3.5999999999999943
2010-08-24,159.55,159.85,161.3,158.6,159.98,55400600020000,3463036,-0.29999999999998295,2.700000000000017
2010-08-25,159.9,160.5,161.25,159.85,160.56,70698518170000,4403129,-0.5999999999999943,1.4000000000000057
2010-08-26,161.0,163.9,165.15,161.0,163.39,177344854515000,10854028,-2.9000000000000057,4.150000000000006
2010-08-27,164.1,161.2,165.35,160.35,162.93,59499656075000,3651956,2.9000000000000057,5.0
2010-08-30,163.0,159.3,163.35,158.6,160.09,48848509690000,3051332,3.6999999999999886,4.75
2010-08-31,160.3,163.15,164.0,158.5,161.53,142071851400000,8795298,-2.8499999999999943,5.5
2010-09-01,164.25,163.15,164.3,161.8,162.99,78663476325000,4826181,1.0999999999999943,2.5
2010-09-02,163.8,165.45,165.85,163.15,164.55,80767421440000,4908257,-1.6499999999999773,2.6999999999999886
2010-09-03,165.7,164.0,165.7,162.35,163.97,66589720390000,4061121,1.6999999999999886,3.3499999999999943
2010-09-06,164.85,165.8,167.3,163.8,165.95,117315863975000,7069493,-0.950000000000017,3.5
2010-09-07,166.0,166.2,167.25,164.8,166.01,94571389765000,5696688,-0.19999999999998863,2.4499999999999886
2010-09-08,165.15,164.3,165.9,163.25,164.54,66049995170000,4014223,0.8499999999999943,2.6500000000000057
2010-09-09,165.6,162.35,165.6,161.4,162.74,80318054810000,4935465,3.25,4.199999999999989
2010-09-13,163.35,163.2,164.8,162.1,163.15,71125488060000,4359597,0.15000000000000568,2.700000000000017
2010-09-14,162.9,165.2,166.2,161.8,164.53,123695823135000,7518209,-2.299999999999983,4.399999999999977
2010-09-15,164.35,167.65,168.0,163.5,166.91,115409421085000,6914668,-3.3000000000000114,4.5
2010-09-16,167.0,167.4,169.4,166.55,168.14,77164742885000,4589211,-0.4000000000000057,2.8499999999999943
2010-09-17,167.85,168.35,169.25,166.35,168.52,127851187380000,7586926,-0.5,2.9000000000000057
2010-09-20,169.0,176.65,178.0,168.0,174.57,241868367610000,13855370,-7.650000000000006,10.0
2010-09-21,177.85,172.65,179.3,171.4,174.2,281212574175000,16142882,5.199999999999989,7.900000000000006
2010-09-22,171.35,174.7,175.8,171.35,174.36,127269256465000,7299247,-3.3499999999999943,4.450000000000017
2010-09-23,174.95,176.5,177.95,172.9,174.63,111020204065000,6357374,-1.5500000000000114,5.049999999999983
2010-09-24,177.75,179.25,180.85,176.7,178.78,158729211330000,8878708,-1.5,4.150000000000006
2010-09-27,180.4,178.4,180.6,177.3,179.08,141407790655000,7896324,2.0,3.299999999999983
2010-09-28,178.9,178.4,180.0,176.3,178.16,129471167555000,7267234,0.5,3.6999999999999886
2010-09-29,178.5,173.6,180.3,173.0,175.44,117489118040000,6696905,4.900000000000006,7.300000000000011
2010-09-30,173.8,178.3,180.0,171.9,176.22,287390696175000,16308988,-4.5,8.099999999999994
2010-10-01,178.9,178.65,180.0,176.3,179.26,183781450005000,10252470,0.25,3.6999999999999886
2010-10-04,180.0,175.25,181.8,174.9,177.9,153774868320000,8643669,4.75,6.900000000000006
2010-10-05,176.0,173.8,176.9,173.5,174.63,145341651745000,8322664,2.1999999999999886,3.4000000000000057
2010-10-06,176.15,172.9,176.95,170.8,173.83,125041697215000,7193381,3.25,6.149999999999977
2010-10-07,173.8,171.9,174.4,171.2,172.64,135683058595000,7859108,1.9000000000000057,3.200000000000017
2010-10-08,172.0,172.45,173.35,169.6,171.7,129243581695000,7527508,-0.44999999999998863,3.75
2010-10-11,173.85,172.95,174.45,171.35,172.71,86034848400000,4981583,0.9000000000000057,3.0999999999999943
2010-10-12,171.9,170.95,172.8,169.15,170.15,87155911940000,5122208,0.950000000000017,3.6500000000000057
2010-10-13,173.0,175.1,175.85,170.5,174.62,186967530565000,10706881,-2.0999999999999943,5.349999999999994
2010-10-14,176.7,175.05,176.85,173.85,175.62,82721854530000,4710270,1.6499999999999773,3.0
2010-10-15,176.0,171.95,176.0,171.35,172.53,77154770670000,4472048,4.050000000000011,4.650000000000006
2010-10-18,172.0,171.55,172.85,167.1,169.56,144388847110000,8515278,0.44999999999998863,5.75
2010-10-19,171.7,170.5,173.25,169.1,170.57,100813562360000,5910414,1.1999999999999886,4.150000000000006
2010-10-20,169.25,168.0,171.3,167.5,168.79,97624022325000,5783816,1.25,3.8000000000000114
2010-10-21,169.85,174.35,175.0,167.3,172.68,76620318795000,4437142,-4.5,7.699999999999989
2010-10-22,174.1,171.2,174.5,170.2,172.08,57875117885000,3363206,2.9000000000000057,4.300000000000011
2010-10-25,173.25,169.15,173.4,168.6,170.25,116648972365000,6851677,4.099999999999994,4.800000000000011
2010-10-26,170.35,171.75,173.35,169.1,171.54,104940658020000,6117586,-1.4000000000000057,4.25
2010-10-27,171.75,167.85,171.9,167.2,169.15,84127165105000,4973579,3.9000000000000057,4.700000000000017
2010-10-28,169.15,167.05,171.7,165.0,167.92,387948901910000,23103659,2.0999999999999943,6.699999999999989
2010-10-29,169.1,171.2,171.9,165.7,169.53,311864276470000,18395915,-2.0999999999999943,6.200000000000017
2010-11-01,172.5,171.85,173.5,170.85,172.38,147116795910000,8534363,0.6500000000000057,2.6500000000000057
2010-11-02,172.2,173.4,174.0,171.0,173.1,80136200260000,4629525,-1.200000000000017,3.0
2010-11-03,174.0,175.55,177.1,174.0,175.9,169055688135000,9611124,-1.5500000000000114,3.0999999999999943
2010-11-04,177.35,177.0,177.5,175.05,176.71,103870795870000,5878121,0.3499999999999943,2.4499999999999886
2010-11-05,178.0,177.15,178.5,176.2,177.42,19836661485000,1118075,0.8499999999999943,2.3000000000000114
2010-11-08,179.4,175.65,179.4,174.6,176.8,81968231000000,4636255,3.75,4.800000000000011
2010-11-09,176.0,177.8,178.45,174.1,176.25,80318126940000,4557030,-1.8000000000000114,4.349999999999994
2010-11-10,177.5,177.0,178.4,176.4,177.42,64513241425000,3636209,0.5,2.0
2010-11-11,177.5,175.35,178.0,174.65,176.54,44179162725000,2502472,2.1500000000000057,3.3499999999999943
2010-11-12,175.9,173.85,177.0,172.4,174.97,72537895700000,4145763,2.0500000000000114,4.599999999999994
2010-11-15,173.4,175.15,175.5,171.25,173.79,46077054050000,2651305,-1.75,4.25
2010-11-16,175.95,169.95,176.45,168.55,170.92,98045785780000,5736360,6.0,7.899999999999977
2010-11-18,175.75,171.95,175.75,168.5,171.3,140973288305000,8229574,3.8000000000000114,7.25
2010-11-19,172.25,170.95,173.0,169.6,171.6,101057933905000,5889282,1.3000000000000114,3.4000000000000057
2010-11-22,171.25,175.9,176.4,170.4,173.82,141936352095000,8165708,-4.650000000000006,6.0
2010-11-23,175.25,172.5,176.0,169.55,172.68,147191601310000,8523861,2.75,6.449999999999989
2010-11-24,173.95,173.7,174.25,171.7,173.47,106381641290000,6132583,0.25,2.5500000000000114
2010-11-25,172.6,169.7,173.45,168.1,170.83,153380471515000,8978460,2.9000000000000057,5.349999999999994
2010-11-26,170.25,167.65,170.8,166.05,168.46,165752149520000,9839032,2.5999999999999943,4.75
2010-11-29,168.0,168.6,169.75,164.0,166.42,211960599300000,12736585,-0.5999999999999943,5.75
2010-11-30,167.55,171.9,173.0,166.0,169.41,224005408520000,13222808,-4.349999999999994,7.0
2010-12-01,172.5,171.4,172.5,169.85,170.92,80781638365000,4726387,1.0999999999999943,2.6500000000000057
2010-12-02,172.15,170.9,172.9,169.75,170.55,144683235550000,8483442,1.25,3.1500000000000057
2010-12-03,167.5,171.3,172.0,165.0,169.29,160121021975000,9458308,-3.8000000000000114,7.0
2010-12-06,171.0,169.05,171.0,168.5,169.3,67684223400000,3997804,1.9499999999999886,2.5
2010-12-07,168.6,168.2,169.7,166.3,167.82,111666240800000,6653798,0.4000000000000057,3.3999999999999773
2010-12-08,168.0,166.75,170.0,166.25,167.57,109008727715000,6505391,1.25,3.75
2010-12-09,167.45,167.3,168.5,165.8,166.87,123351557670000,7392179,0.14999999999997726,2.6999999999999886
2010-12-10,167.9,170.3,170.9,167.0,169.67,70953136505000,4181753,-2.4000000000000057,3.9000000000000057
2010-12-13,170.75,167.15,171.0,165.5,167.17,100247563690000,5996732,3.5999999999999943,5.5
2010-12-14,168.0,168.4,169.6,167.1,168.32,80510888685000,4783122,-0.4000000000000057,2.5
2010-12-15,166.7,167.0,168.8,166.5,167.14,88649047230000,5303809,-0.30000000000001137,2.3000000000000114
2010-12-16,168.45,168.05,168.45,164.15,166.46,79238636130000,4760235,0.39999999999997726,4.299999999999983
2010-12-20,168.25,166.95,168.25,165.6,166.65,65059761930000,3904035,1.3000000000000114,2.6500000000000057
2010-12-21,167.0,167.15,167.5,165.8,166.75,57175986380000,3428820,-0.15000000000000568,1.6999999999999886
2010-12-22,168.7,167.4,168.7,166.2,167.14,57419661885000,3435466,1.299999999999983,2.5
2010-12-23,168.4,166.9,168.4,166.15,167.07,48763188950000,2918706,1.5,2.25
2010-12-24,165.7,169.9,170.4,165.7,169.21,83971628705000,4962529,-4.200000000000017,4.700000000000017
2010-12-27,169.75,169.75,171.25,169.05,170.41,78675699110000,4616790,0.0,2.1999999999999886
2010-12-28,169.75,171.2,171.8,169.75,170.69,49099642420000,2876490,-1.4499999999999886,2.0500000000000114
2010-12-29,171.2,174.2,174.6,171.15,173.11,117840425160000,6807380,-3.0,3.4499999999999886
2010-12-30,173.3,174.55,176.35,172.65,175.02,344153027590000,19663873,-1.25,3.6999999999999886
2010-12-31,173.85,174.65,175.95,173.65,174.78,121306256720000,6940466,-0.8000000000000114,2.299999999999983
2011-01-03,175.95,174.8,175.95,173.9,174.86,40708991555000,2328100,1.1499999999999773,2.049999999999983
2011-01-04,175.0,177.5,178.1,175.0,177.04,176335375050000,9959940,-2.5,3.0999999999999943
2011-01-05,177.4,179.8,180.2,175.8,178.85,152504091255000,8526889,-2.4000000000000057,4.399999999999977
2011-01-06,180.35,178.9,181.0,175.85,178.39,105922433315000,5937832,1.4499999999999886,5.150000000000006
2011-01-07,178.05,172.5,180.0,170.6,176.5,127132891205000,7202862,5.550000000000011,9.400000000000006
2011-01-10,172.2,170.6,172.4,168.55,170.91,141337677170000,8269682,1.5999999999999943,3.8499999999999943
2011-01-11,170.2,170.1,174.0,168.05,170.97,135574865495000,7929657,0.09999999999999432,5.949999999999989
2011-01-12,172.15,173.75,174.4,168.6,171.29,87635149470000,5116233,-1.5999999999999943,5.800000000000011
2011-01-13,173.05,173.15,174.7,171.4,172.79,130331080585000,7542589,-0.09999999999999432,3.299999999999983
2011-01-14,172.6,170.55,177.15,169.1,173.05,103705881460000,5992790,2.049999999999983,8.050000000000011
2011-01-17,170.1,171.95,174.9,167.65,173.24,163708990675000,9449949,-1.8499999999999943,7.25
2011-01-18,172.4,176.15,176.75,172.1,174.76,111979984370000,6407596,-3.75,4.650000000000006
2011-01-19,176.5,175.45,178.3,173.6,176.18,165554287260000,9397039,1.0500000000000114,4.700000000000017
2011-01-20,174.35,171.65,175.9,170.65,172.18,126436915310000,7343420,2.6999999999999886,5.25
2011-01-21,171.2,168.9,172.55,168.4,170.19,153433113685000,9015413,2.299999999999983,4.150000000000006
2011-01-24,169.95,169.1,170.45,168.0,169.16,86675643045000,5123983,0.8499999999999943,2.4499999999999886
2011-01-25,169.2,168.0,170.35,167.5,168.64,87980699760000,5217141,1.1999999999999886,2.8499999999999943
2011-01-27,168.85,167.8,169.75,167.0,168.58,131680808800000,7810956,1.049999999999983,2.75
2011-01-28,168.85,168.15,170.25,165.6,168.45,179799588600000,10673548,0.6999999999999886,4.650000000000006
2011-01-31,167.1,162.6,167.9,160.95,163.48,185398578755000,11340586,4.5,6.950000000000017
2011-02-01,163.65,159.6,163.8,156.2,158.38,224336061030000,14164030,4.050000000000011,7.600000000000023
2011-02-02,160.75,159.0,161.7,158.0,159.82,102672176100000,6424256,1.75,3.6999999999999886
2011-02-03,158.4,159.45,161.2,157.6,159.64,75418017200000,4724395,-1.049999999999983,3.5999999999999943
2011-02-04,159.6,153.0,160.75,151.7,155.31,151468291785000,9752502,6.599999999999994,9.050000000000011
2011-02-07,155.8,157.1,158.75,153.3,156.26,152792211715000,9777809,-1.299999999999983,5.449999999999989
2011-02-08,157.5,156.1,158.25,156.0,156.9,97786958790000,6232570,1.4000000000000057,2.25
2011-02-09,156.0,153.9,156.5,152.75,154.12,130234812385000,8450351,2.0999999999999943,3.75
2011-02-10,154.2,156.15,158.95,154.2,157.02,112254591375000,7148916,-1.950000000000017,4.75
2011-02-11,156.85,155.1,157.1,154.0,155.36,89638949710000,5769577,1.75,3.0999999999999943
2011-02-14,154.7,157.5,159.8,154.7,157.46,105079268995000,6673546,-2.8000000000000114,5.100000000000023
2011-02-15,158.65,157.1,158.7,154.6,156.89,68305988735000,4353658,1.5500000000000114,4.099999999999994
2011-02-16,156.2,156.9,158.85,156.2,157.77,57673270745000,3655463,-0.700000000000017,2.6500000000000057
2011-02-17,157.5,158.45,158.9,154.85,157.13,108401997600000,6898957,-0.9499999999999886,4.050000000000011
2011-02-18,158.35,155.75,160.15,155.0,157.73,75098718795000,4761320,2.5999999999999943,5.150000000000006
2011-02-21,155.75,158.2,158.85,154.6,156.28,40672150665000,2602539,-2.4499999999999886,4.25
2011-02-22,157.9,156.7,157.9,155.5,156.59,71407667410000,4560136,1.200000000000017,2.4000000000000057
2011-02-23,157.0,155.6,157.5,155.1,156.0,54533804395000,3495833,1.4000000000000057,2.4000000000000057
2011-02-24,154.35,150.65,156.2,149.0,151.96,270695911660000,17813977,3.6999999999999886,7.199999999999989
2011-02-25,152.7,156.3,156.9,151.5,155.27,141565479840000,9117557,-3.6000000000000227,5.400000000000006
2011-02-28,156.05,169.0,170.0,154.4,165.26,501208832825000,30328270,-12.949999999999989,15.599999999999994
2011-03-01,170.8,173.6,174.0,170.6,172.76,252858307975000,14636645,-2.799999999999983,3.4000000000000057
2011-03-03,172.0,173.55,176.0,171.2,174.02,231763960450000,13318259,-1.5500000000000114,4.800000000000011
2011-03-04,174.55,172.4,174.8,172.0,172.89,143182020480000,8281544,2.1500000000000057,2.8000000000000114
2011-03-07,171.25,172.65,173.8,168.05,171.01,115112575395000,6731348,-1.4000000000000057,5.75
2011-03-08,173.7,171.95,173.9,171.15,172.35,98465686460000,5713198,1.75,2.75
2011-03-09,172.4,171.75,173.15,170.6,171.72,72398863540000,4216081,0.6500000000000057,2.5500000000000114
2011-03-10,171.45,171.3,171.95,169.3,170.63,75533819415000,4426826,0.14999999999997726,2.6499999999999773
2011-03-11,170.75,171.35,173.0,169.55,171.59,68354192890000,3983495,-0.5999999999999943,3.4499999999999886
2011-03-14,171.75,173.45,173.9,170.5,172.55,77638113095000,4499572,-1.6999999999999886,3.4000000000000057
2011-03-15,171.05,170.1,172.8,167.7,170.6,118367752210000,6938352,0.950000000000017,5.100000000000023
2011-03-16,170.65,171.2,172.35,170.65,171.35,56468017670000,3295515,-0.549999999999983,1.6999999999999886
2011-03-17,169.5,168.05,170.9,167.3,169.32,132221818935000,7809038,1.4499999999999886,3.5999999999999943
2011-03-18,169.6,167.95,169.85,165.6,167.59,108564544785000,6477866,1.6500000000000057,4.25
2011-03-21,168.65,167.9,169.9,167.5,168.76,69160888500000,4098066,0.75,2.4000000000000057
2011-03-22,168.6,170.05,170.9,167.5,169.77,69582238480000,4098669,-1.450000000000017,3.4000000000000057
2011-03-23,170.0,171.95,172.45,169.15,171.72,97769266835000,5693602,-1.9499999999999886,3.299999999999983
2011-03-24,173.0,173.0,173.6,171.9,172.95,93774328115000,5421895,0.0,1.6999999999999886
2011-03-25,175.0,177.45,178.0,173.5,175.9,205922469360000,11706955,-2.4499999999999886,4.5
2011-03-28,176.5,178.7,179.6,176.35,178.43,156283664615000,8758699,-2.1999999999999886,3.25
2011-03-29,179.5,179.25,180.0,178.15,179.11,150077260565000,8379252,0.25,1.8499999999999943
2011-03-30,179.9,177.6,181.35,176.75,178.63,190092345325000,10641408,2.3000000000000114,4.599999999999994
2011-03-31,178.25,182.1,184.0,178.25,181.28,399012252195000,22010415,-3.8499999999999943,5.75
2011-04-01,182.05,182.5,184.95,181.4,183.08,202582105450000,11065471,-0.44999999999998863,3.549999999999983
2011-04-04,183.45,184.85,185.0,182.8,184.34,118886508705000,6449143,-1.4000000000000057,2.1999999999999886
2011-04-05,184.75,184.2,185.7,183.25,184.23,100465697225000,5453305,0.5500000000000114,2.4499999999999886
2011-04-06,183.35,182.95,184.65,180.8,182.71,66295183500000,3628428,0.4000000000000057,3.8499999999999943
2011-04-07,183.0,182.55,183.5,181.35,182.39,68306157355000,3745089,0.44999999999998863,2.1500000000000057
2011-04-08,182.9,183.75,185.5,181.85,183.71,126784226510000,6901328,-0.8499999999999943,3.6500000000000057
2011-04-11,184.1,185.0,188.0,183.65,185.53,152915436815000,8241935,-0.9000000000000057,4.349999999999994
2011-04-13,185.0,190.1,191.3,183.75,187.34,196305101000000,10478570,-5.099999999999994,7.550000000000011
2011-04-15,190.1,191.5,192.65,188.65,190.53,211541225085000,11102959,-1.4000000000000057,4.0
2011-04-18,191.65,190.2,194.75,187.5,190.44,166712499865000,8753906,1.450000000000017,7.25
2011-04-19,189.0,187.5,191.0,186.9,188.5,150550912820000,7986627,1.5,4.099999999999994
2011-04-20,188.75,190.6,191.3,187.5,189.43,107582582370000,5679295,-1.8499999999999943,3.8000000000000114
2011-04-21,192.95,190.15,192.95,189.5,190.73,180954545740000,9487361,2.799999999999983,3.4499999999999886
2011-04-25,190.0,190.25,192.7,189.75,191.42,54684500420000,2856751,-0.25,2.9499999999999886
2011-04-26,190.55,191.65,192.4,185.1,188.25,146873453530000,7802065,-1.0999999999999943,7.300000000000011
2011-04-27,192.0,193.65,194.0,191.25,192.65,106367887465000,5521386,-1.6500000000000057,2.75
2011-04-28,194.3,191.85,194.8,191.05,192.55,154903476330000,8045005,2.450000000000017,3.75
2011-04-29,190.35,192.35,194.8,190.35,192.74,199266393975000,10338560,-2.0,4.450000000000017
2011-05-02,193.0,191.15,194.0,190.5,191.8,99306307935000,5177704,1.8499999999999943,3.5
2011-05-03,190.5,186.85,191.0,185.65,187.86,96763321370000,5150840,3.6500000000000057,5.349999999999994
2011-05-04,187.8,186.8,188.3,183.5,186.22,102073377085000,5481309,1.0,4.800000000000011
2011-05-05,187.0,182.5,187.4,181.65,184.13,111488071925000,6054850,4.5,5.75
2011-05-06,183.0,183.6,184.0,177.55,181.45,127333474290000,7017587,-0.5999999999999943,6.449999999999989
2011-05-09,183.95,184.45,186.8,182.1,184.45,103320667320000,5601444,-0.5,4.700000000000017
2011-05-10,185.0,185.6,188.5,184.35,186.75,76496084555000,4096120,-0.5999999999999943,4.150000000000006
2011-05-11,185.6,186.35,186.75,184.4,185.85,39261202175000,2112486,-0.75,2.3499999999999943
2011-05-12,185.35,183.8,187.75,183.4,185.4,51713735610000,2789286,1.549999999999983,4.349999999999994
2011-05-13,183.75,189.0,191.9,182.45,189.28,133790212270000,7068209,-5.25,9.450000000000017
2011-05-16,190.0,186.1,190.7,185.55,186.78,143772334520000,7697214,3.9000000000000057,5.149999999999977
2011-05-17,186.5,187.85,190.0,185.7,188.59,109813967365000,5823047,-1.3499999999999943,4.300000000000011
2011-05-18,187.8,188.95,190.6,187.8,188.96,85373259005000,4518100,-1.1499999999999773,2.799999999999983
2011-05-19,190.1,189.05,191.8,188.15,190.39,150152765195000,7886646,1.049999999999983,3.6500000000000057
2011-05-20,190.45,186.55,191.5,183.75,188.56,494199520555000,26209592,3.8999999999999773,7.75
2011-05-23,186.95,190.2,190.7,186.2,189.45,173216140325000,9143101,-3.25,4.5
2011-05-24,190.65,186.95,190.9,186.2,188.23,112081935170000,5954668,3.700000000000017,4.700000000000017
2011-05-25,186.65,189.1,189.75,185.35,187.37,120676793210000,6440432,-2.4499999999999886,4.400000000000006
2011-05-26,189.0,187.0,189.0,186.0,187.24,185162573415000,9888954,2.0,3.0
2011-05-27,187.5,188.95,189.8,187.35,188.92,115111367455000,6093051,-1.4499999999999886,2.450000000000017
2011-05-30,188.95,187.6,189.6,186.35,187.59,111614832290000,5949820,1.3499999999999943,3.25
2011-05-31,188.0,193.35,193.85,188.0,192.67,175552040190000,9111688,-5.349999999999994,5.849999999999994
2011-06-01,195.0,193.85,195.0,192.5,193.69,108121069085000,5582213,1.1500000000000057,2.5
2011-06-02,192.75,195.3,197.9,192.4,195.77,138310702360000,7064837,-2.5500000000000114,5.5
2011-06-03,195.3,193.45,196.95,193.0,194.46,74869054205000,3850157,1.8500000000000227,3.9499999999999886
2011-06-06,193.5,192.8,194.5,191.25,192.77,56452618620000,2928508,0.6999999999999886,3.25
2011-06-07,192.0,193.55,194.4,191.5,193.1,40876129790000,2116797,-1.5500000000000114,2.9000000000000057
2011-06-08,193.5,194.95,196.35,193.0,195.15,118072052120000,6050391,-1.4499999999999886,3.3499999999999943
2011-06-09,194.5,195.0,195.75,193.25,194.56,76262572945000,3919661,-0.5,2.5
2011-06-10,191.5,191.65,193.3,190.5,191.89,169822562140000,8849905,-0.15000000000000568,2.8000000000000114
2011-06-13,191.3,190.9,192.35,189.95,191.35,77890015320000,4070609,0.4000000000000057,2.4000000000000057
2011-06-14,190.9,193.85,194.4,190.9,192.98,79437133195000,4116388,-2.9499999999999886,3.5
