Date,Open-Stock-5,Close-Stock-5,High-Stock-5,Low-Stock-5,VWAP-Stock-5,Turnover-Stock-5,Volume-Stock-5,OC5,HL5
2010-06-29,1255.1,1240.65,1259.1,1234.0,1246.8,134639080405000,1079879,14.449999999999818,25.09999999999991
2010-06-30,1225.0,1242.4,1245.95,1222.1,1236.29,176886458990000,1430782,-17.40000000000009,23.850000000000136
2010-07-01,1242.0,1233.65,1242.0,1215.05,1227.01,143307212325000,1167934,8.349999999999909,26.950000000000045
2010-07-02,1235.0,1237.2,1248.0,1232.1,1241.23,60277306390000,485624,-2.2000000000000455,15.900000000000091
2010-07-05,1236.1,1235.95,1245.0,1225.45,1238.15,51952094670000,419595,0.14999999999986358,19.549999999999955
2010-07-06,1240.0,1253.3,1258.9,1236.0,1252.19,109861259250000,877356,-13.299999999999955,22.90000000000009
2010-07-07,1262.0,1237.05,1262.0,1229.6,1242.04,107347060775000,864282,24.950000000000045,32.40000000000009
2010-07-08,1260.0,1241.55,1260.35,1238.8,1249.0,114692988375000,918276,18.450000000000045,21.549999999999955
2010-07-09,1249.55,1273.1,1277.85,1248.95,1267.28,138995687635000,1096803,-23.549999999999955,28.899999999999864
2010-07-12,1277.25,1288.3,1294.8,1265.55,1282.1,110572513450000,862435,-11.049999999999955,29.25
2010-07-13,1288.5,1299.7,1303.9,1273.15,1293.28,98411207545000,760940,-11.200000000000045,30.75
2010-07-14,1308.0,1314.45,1325.95,1304.1,1316.13,223095777970000,1695095,-6.4500000000000455,21.850000000000136
2010-07-15,1350.0,1350.3,1355.5,1315.6,1335.4,425839728125000,3188853,-0.2999999999999545,39.90000000000009
2010-07-16,1360.0,1357.15,1368.9,1337.4,1356.04,312310372665000,2303112,2.849999999999909,31.5
2010-07-19,1355.0,1360.8,1367.0,1343.35,1358.01,198534457430000,1461949,-5.7999999999999545,23.65000000000009
2010-07-20,1365.25,1368.95,1389.0,1358.5,1375.2,221442450005000,1610253,-3.7000000000000455,30.5
2010-07-21,1371.0,1347.15,1375.0,1336.8,1348.71,157024445120000,1164255,23.84999999999991,38.200000000000045
2010-07-22,1340.25,1356.8,1367.8,1335.0,1355.98,202329692730000,1492124,-16.549999999999955,32.799999999999955
2010-07-23,1365.0,1389.95,1395.0,1365.0,1383.37,337278205885000,2438091,-24.950000000000045,30.0
2010-07-26,1390.0,1385.85,1396.75,1375.0,1383.6,154021035260000,1113190,4.150000000000091,21.75
2010-07-27,1387.0,1374.45,1395.95,1368.0,1380.29,224547591215000,1626816,12.549999999999955,27.950000000000045
2010-07-28,1384.0,1349.95,1384.0,1341.0,1355.27,189743794570000,1400048,34.049999999999955,43.0
2010-07-29,1350.0,1365.6,1375.0,1342.55,1358.43,204988220680000,1509004,-15.599999999999909,32.450000000000045
2010-07-30,1360.0,1343.45,1367.0,1337.0,1352.33,126069642840000,932237,16.549999999999955,30.0
2010-08-02,1350.1,1350.75,1361.7,1340.15,1349.83,127526054940000,944754,-0.650000000000091,21.549999999999955
2010-08-03,1350.75,1356.0,1371.6,1345.3,1362.16,134951105780000,990716,-5.25,26.299999999999955
2010-08-04,1360.0,1331.4,1363.35,1325.1,1336.95,157836770890000,1180571,28.59999999999991,38.25
2010-08-05,1334.5,1316.6,1344.05,1312.05,1328.28,178910221450000,1346929,17.90000000000009,32.0
2010-08-06,1317.75,1314.3,1330.8,1305.75,1320.99,87462197465000,662095,3.4500000000000455,25.049999999999955
2010-08-09,1314.3,1309.8,1321.8,1294.0,1306.78,205511222715000,1572650,4.5,27.799999999999955
2010-08-10,1310.0,1294.9,1315.0,1288.5,1302.82,175641369030000,1348168,15.099999999999909,26.5
2010-08-11,1294.9,1289.1,1301.5,1276.65,1286.8,170457330165000,1324664,5.800000000000182,24.84999999999991
2010-08-12,1280.0,1315.6,1319.85,1274.85,1303.5,155807712200000,1195305,-35.59999999999991,45.0
2010-08-13,1320.0,1328.2,1336.0,1320.0,1329.16,120550290260000,906967,-8.200000000000045,16.0
2010-08-16,1330.5,1336.6,1346.7,1323.6,1333.95,132797410490000,995518,-6.099999999999909,23.100000000000136
2010-08-17,1337.0,1330.75,1343.55,1323.3,1332.68,121997417785000,915432,6.25,20.25
2010-08-18,1330.75,1353.25,1359.0,1320.0,1334.81,168375351225000,1261419,-22.5,39.0
2010-08-19,1358.0,1363.55,1366.0,1342.0,1355.98,127034343075000,936843,-5.5499999999999545,24.0
2010-08-20,1358.0,1367.0,1375.0,1352.55,1366.05,126352230840000,924946,-9.0,22.450000000000045
2010-08-23,1367.0,1381.25,1385.7,1360.4,1374.08,100358233565000,730367,-14.25,25.299999999999955
2010-08-24,1375.0,1372.15,1385.0,1357.9,1369.41,148314844105000,1083054,2.849999999999909,27.09999999999991
2010-08-25,1364.0,1361.7,1381.0,1357.9,1368.84,180084512380000,1315601,2.2999999999999545,23.09999999999991
2010-08-26,1363.0,1367.8,1375.0,1350.0,1365.17,196265381225000,1437661,-4.7999999999999545,25.0
2010-08-27,1367.0,1326.95,1383.25,1318.6,1351.68,127767668460000,945253,40.049999999999955,64.65000000000009
2010-08-30,1332.0,1323.95,1349.0,1312.0,1331.45,92646101920000,695831,8.049999999999955,37.0
2010-08-31,1276.85,1330.65,1340.0,1150.0,1316.3,113689467625000,863702,-53.80000000000018,190.0
2010-09-01,1330.65,1354.1,1359.0,1330.65,1344.17,121915277515000,906996,-23.449999999999818,28.34999999999991
2010-09-02,1359.1,1388.05,1395.8,1359.1,1381.85,220522952740000,1595855,-28.950000000000045,36.700000000000045
2010-09-03,1400.0,1379.65,1400.0,1365.5,1378.24,96838366180000,702622,20.34999999999991,34.5
2010-09-06,1384.0,1394.65,1405.5,1383.2,1395.72,141175561155000,1011487,-10.650000000000091,22.299999999999955
2010-09-07,1396.0,1397.5,1406.4,1377.0,1391.65,117492186875000,844266,-1.5,29.40000000000009
2010-09-08,1390.0,1381.25,1392.7,1373.1,1380.91,142379834355000,1031056,8.75,19.600000000000136
2010-09-09,1385.0,1379.4,1391.9,1367.3,1377.91,106532201475000,773143,5.599999999999909,24.600000000000136
2010-09-13,1386.0,1426.2,1432.85,1386.0,1419.79,183069187755000,1289414,-40.200000000000045,46.84999999999991
2010-09-14,1430.5,1426.3,1437.0,1405.6,1423.08,171608658845000,1205896,4.2000000000000455,31.40000000000009
2010-09-15,1429.0,1470.0,1475.0,1426.0,1457.73,246667502635000,1692129,-41.0,49.0
2010-09-16,1470.0,1484.8,1523.0,1462.15,1491.84,300458618340000,2014018,-14.799999999999955,60.84999999999991
2010-09-17,1485.05,1506.5,1513.0,1481.0,1500.87,193107242115000,1286639,-21.450000000000045,32.0
2010-09-20,1505.0,1546.85,1567.0,1488.2,1513.78,216318852600000,1429001,-41.84999999999991,78.79999999999995
2010-09-21,1550.5,1530.75,1582.55,1525.15,1548.08,323793827880000,2091577,19.75,57.399999999999864
2010-09-22,1536.0,1529.7,1552.0,1515.0,1530.12,234091597195000,1529892,6.2999999999999545,37.0
2010-09-23,1532.0,1495.25,1539.7,1489.7,1512.67,251266121765000,1661075,36.75,50.0
2010-09-24,1496.2,1506.85,1512.95,1475.4,1493.23,257872606405000,1726942,-10.649999999999864,37.549999999999955
2010-09-27,1519.95,1507.15,1526.8,1493.2,1513.09,135886627540000,898073,12.799999999999955,33.59999999999991
2010-09-28,1504.0,1505.3,1519.9,1492.4,1504.48,210198204805000,1397148,-1.2999999999999545,27.5
2010-09-29,1450.2,1510.4,1522.35,1450.2,1509.83,194454499065000,1287923,-60.200000000000045,72.14999999999986
2010-09-30,1510.45,1536.6,1542.95,1487.45,1526.06,333238149150000,2183657,-26.149999999999864,55.5
2010-10-01,1538.0,1574.85,1584.0,1538.0,1563.07,166118539065000,1062768,-36.84999999999991,46.0
2010-10-04,1582.0,1577.1,1596.2,1571.1,1582.13,116686325075000,737526,4.900000000000091,25.100000000000136
2010-10-05,1577.1,1575.3,1590.4,1570.1,1580.88,137061243095000,866991,1.7999999999999545,20.300000000000182
2010-10-06,1590.0,1562.25,1598.7,1552.4,1571.25,213132724090000,1356451,27.75,46.299999999999955
2010-10-07,1562.25,1568.7,1583.0,1561.0,1570.77,152657286800000,971865,-6.4500000000000455,22.0
2010-10-08,1572.0,1570.35,1583.7,1556.1,1569.34,182994510410000,1166059,1.650000000000091,27.600000000000136
2010-10-11,1576.2,1550.85,1605.5,1538.15,1568.67,314390706855000,2004183,25.350000000000136,67.34999999999991
2010-10-12,1565.85,1543.2,1565.9,1525.1,1537.02,130624325195000,849853,22.649999999999864,40.80000000000018
2010-10-13,1551.0,1588.75,1594.65,1547.05,1574.29,161719974925000,1027258,-37.75,47.600000000000136
2010-10-14,1595.0,1563.9,1608.5,1557.25,1587.4,301909556185000,1901910,31.09999999999991,51.25
2010-10-15,1565.0,1502.05,1575.0,1496.1,1515.77,379941362265000,2506589,62.950000000000045,78.90000000000009
2010-10-18,1427.0,1481.95,1499.0,1427.0,1474.12,330331992250000,2240881,-54.950000000000045,72.0
2010-10-19,1489.0,1468.5,1497.3,1462.05,1478.53,242561200265000,1640561,20.5,35.25
2010-10-20,1465.0,1455.2,1477.0,1451.0,1464.04,153849201495000,1050854,9.799999999999955,26.0
2010-10-21,1470.0,1506.3,1513.25,1460.0,1489.94,288282095190000,1934851,-36.299999999999955,53.25
2010-10-22,1513.85,1464.0,1513.85,1461.0,1476.48,136755330485000,926228,49.84999999999991,52.84999999999991
2010-10-25,1467.0,1464.55,1490.0,1460.0,1473.79,138430216710000,939280,2.4500000000000455,30.0
2010-10-26,1470.0,1459.5,1470.25,1455.25,1461.92,129224730780000,883939,10.5,15.0
2010-10-27,1460.5,1447.05,1462.7,1438.05,1447.1,101649788915000,702438,13.450000000000045,24.65000000000009
2010-10-28,1455.5,1444.8,1471.2,1440.0,1452.74,281149010950000,1935296,10.700000000000045,31.200000000000045
2010-10-29,1448.8,1471.05,1483.0,1431.05,1454.43,175881537105000,1209283,-22.25,51.950000000000045
2010-11-01,1488.9,1513.6,1524.35,1482.1,1507.73,154996206460000,1028011,-24.699999999999818,42.25
2010-11-02,1524.0,1526.6,1537.5,1513.05,1526.6,154659466145000,1013100,-2.599999999999909,24.450000000000045
2010-11-03,1528.15,1536.1,1543.6,1528.0,1535.4,81824116445000,532916,-7.949999999999818,15.599999999999909
2010-11-04,1550.7,1544.4,1555.5,1538.1,1546.01,82430555055000,533182,6.2999999999999545,17.40000000000009
2010-11-05,1555.0,1549.85,1558.85,1543.0,1551.8,11382734990000,73352,5.150000000000091,15.849999999999909
2010-11-08,1559.0,1555.9,1584.0,1538.6,1562.99,202645243370000,1296521,3.099999999999909,45.40000000000009
2010-11-09,1555.0,1562.3,1566.75,1541.0,1554.99,120046749245000,772011,-7.2999999999999545,25.75
2010-11-10,1567.0,1543.4,1567.0,1536.3,1549.28,108557109805000,700695,23.59999999999991,30.700000000000045
2010-11-11,1546.0,1522.4,1559.8,1517.5,1539.55,97539264465000,633559,23.59999999999991,42.299999999999955
2010-11-12,1528.0,1492.0,1528.0,1481.45,1499.11,136263063625000,908959,36.0,46.549999999999955
2010-11-15,1500.25,1521.7,1535.0,1485.05,1517.75,98184803340000,646911,-21.450000000000045,49.950000000000045
2010-11-16,1533.75,1469.15,1533.95,1445.0,1473.04,213228596435000,1447541,64.59999999999991,88.95000000000005
2010-11-18,1499.0,1426.0,1499.0,1389.0,1427.07,727899125780000,5100637,73.0,110.0
2010-11-19,1431.15,1384.7,1431.15,1370.05,1397.07,374869570910000,2683260,46.450000000000045,61.100000000000136
2010-11-22,1400.0,1430.6,1453.8,1370.0,1413.65,390758244730000,2764172,-30.59999999999991,83.79999999999995
2010-11-23,1421.0,1421.7,1427.0,1380.3,1403.46,198565234460000,1414827,-0.7000000000000455,46.700000000000045
2010-11-24,1428.0,1384.8,1430.95,1370.0,1412.31,139319338690000,986465,43.200000000000045,60.950000000000045
2010-11-25,1385.2,1342.9,1395.7,1336.1,1357.08,311187592515000,2293068,42.299999999999955,59.600000000000136
2010-11-26,1341.0,1330.9,1367.25,1297.0,1331.19,195712617040000,1470206,10.099999999999909,70.25
2010-11-29,1348.95,1329.1,1349.0,1321.0,1331.83,145713882455000,1094087,19.850000000000136,28.0
2010-11-30,1329.0,1366.85,1389.8,1315.2,1357.78,177339359335000,1306098,-37.84999999999991,74.59999999999991
2010-12-01,1370.05,1424.45,1428.9,1370.0,1406.46,154920219700000,1101487,-54.40000000000009,58.90000000000009
2010-12-02,1441.0,1455.35,1461.0,1423.15,1439.33,191369639420000,1329574,-14.349999999999909,37.84999999999991
2010-12-03,1455.35,1406.15,1455.35,1388.85,1409.91,226031473435000,1603168,49.19999999999982,66.5
2010-12-06,1424.7,1382.45,1424.7,1376.0,1400.07,131294214900000,937766,42.25,48.700000000000045
2010-12-07,1385.0,1324.5,1385.05,1307.5,1326.87,322683900620000,2431914,60.5,77.54999999999995
2010-12-08,1319.0,1251.5,1319.0,1243.3,1269.72,545162871320000,4293576,67.5,75.70000000000005
2010-12-09,1262.4,1245.75,1299.0,1229.7,1274.12,399248206810000,3133521,16.65000000000009,69.29999999999995
2010-12-10,1253.0,1323.55,1330.0,1248.0,1300.3,273457886355000,2103044,-70.54999999999995,82.0
2010-12-13,1340.0,1320.65,1355.0,1293.1,1321.77,234493983965000,1774092,19.34999999999991,61.90000000000009
2010-12-14,1333.8,1303.35,1334.9,1285.2,1301.85,327243455150000,2513689,30.450000000000045,49.700000000000045
2010-12-15,1300.0,1297.6,1321.0,1280.05,1300.49,259535692025000,1995674,2.400000000000091,40.950000000000045
2010-12-16,1304.65,1309.35,1319.7,1285.1,1305.78,253176495540000,1938887,-4.699999999999818,34.600000000000136
2010-12-20,1310.0,1270.9,1310.0,1266.85,1281.1,188482800320000,1471260,39.09999999999991,43.15000000000009
2010-12-21,1280.9,1318.35,1323.9,1280.0,1310.19,244062569070000,1862798,-37.44999999999982,43.90000000000009
2010-12-22,1328.0,1311.65,1329.5,1304.2,1316.34,154159592350000,1171119,16.34999999999991,25.299999999999955
2010-12-23,1322.8,1314.1,1322.8,1309.65,1313.7,74369728140000,566107,8.700000000000045,13.149999999999864
2010-12-24,1300.0,1322.0,1324.8,1300.0,1314.74,68213315590000,518834,-22.0,24.799999999999955
2010-12-27,1329.4,1316.6,1330.0,1310.1,1318.41,54773020480000,415449,12.800000000000182,19.90000000000009
2010-12-28,1321.9,1288.9,1321.9,1286.55,1296.97,92626939965000,714182,33.0,35.350000000000136
2010-12-29,1290.55,1312.4,1315.0,1290.55,1305.83,102975563740000,788582,-21.850000000000136,24.450000000000045
2010-12-30,1320.0,1333.8,1338.7,1305.1,1324.14,186715729100000,1410092,-13.799999999999955,33.600000000000136
2010-12-31,1336.75,1350.1,1358.0,1331.9,1349.62,121817831570000,902611,-13.349999999999909,26.09999999999991
2011-01-03,1365.0,1367.65,1372.0,1342.3,1361.43,143388472210000,1053220,-2.650000000000091,29.700000000000045
2011-01-04,1372.9,1347.95,1376.6,1343.5,1354.47,187434038615000,1383815,24.950000000000045,33.09999999999991
2011-01-05,1351.0,1310.9,1351.0,1303.0,1316.4,230353705030000,1749878,40.09999999999991,48.0
2011-01-06,1316.35,1305.85,1322.1,1300.0,1307.36,103730373340000,793434,10.5,22.09999999999991
2011-01-07,1300.35,1280.65,1300.35,1263.9,1283.35,309234294230000,2409583,19.699999999999818,36.44999999999982
2011-01-10,1285.0,1254.6,1305.0,1246.3,1279.51,206520589535000,1614057,30.40000000000009,58.700000000000045
2011-01-11,1260.1,1300.2,1325.5,1260.0,1287.34,322946164640000,2508622,-40.100000000000136,65.5
2011-01-12,1305.95,1313.35,1322.85,1290.0,1306.15,338559304025000,2592040,-7.399999999999864,32.84999999999991
2011-01-13,1308.5,1265.45,1327.6,1261.1,1287.44,147392185115000,1144848,43.049999999999955,66.5
2011-01-14,1269.8,1201.6,1277.0,1195.0,1233.44,332136524475000,2692770,68.20000000000005,82.0
2011-01-17,1212.0,1229.0,1240.0,1200.1,1226.27,253086418175000,2063871,-17.0,39.90000000000009
2011-01-18,1230.15,1278.25,1297.95,1230.15,1273.67,374490028385000,2940254,-48.09999999999991,67.79999999999995
2011-01-19,1280.0,1280.1,1297.0,1268.0,1283.32,204276387330000,1591785,-0.09999999999990905,29.0
2011-01-20,1274.0,1285.1,1333.45,1255.0,1285.4,331997744540000,2582837,-11.099999999999909,78.45000000000005
2011-01-21,1275.0,1287.05,1293.65,1266.0,1285.07,261785019935000,2037127,-12.049999999999955,27.65000000000009
2011-01-24,1289.0,1325.75,1344.75,1289.0,1328.47,433368728125000,3262159,-36.75,55.75
2011-01-25,1328.0,1297.2,1344.0,1293.75,1320.01,349585001575000,2648349,30.799999999999955,50.25
2011-01-27,1314.0,1298.95,1326.0,1287.0,1314.7,378046215845000,2875539,15.049999999999955,39.0
2011-01-28,1300.0,1253.5,1304.4,1243.45,1263.62,329140427840000,2604734,46.5,60.950000000000045
2011-01-31,1232.05,1242.2,1262.8,1228.65,1246.06,242269812465000,1944281,-10.150000000000091,34.149999999999864
2011-02-01,1253.65,1242.65,1257.65,1234.0,1246.13,201881841180000,1620065,11.0,23.65000000000009
2011-02-02,1255.0,1225.05,1257.0,1216.05,1231.13,210513451260000,1709919,29.950000000000045,40.950000000000045
2011-02-03,1218.0,1256.35,1263.4,1218.0,1247.78,122730237305000,983587,-38.34999999999991,45.40000000000009
2011-02-04,1245.35,1222.6,1268.3,1212.2,1240.56,224585423260000,1810354,22.75,56.09999999999991
2011-02-07,1242.4,1228.55,1242.4,1215.25,1229.68,120820095480000,982536,13.850000000000136,27.15000000000009
2011-02-08,1225.1,1190.7,1234.0,1182.1,1199.55,151976323195000,1266946,34.399999999999864,51.90000000000009
2011-02-09,1185.0,1160.65,1195.05,1150.0,1174.15,206580368480000,1759397,24.34999999999991,45.049999999999955
2011-02-10,1156.1,1165.55,1194.8,1150.0,1169.91,220354547040000,1883525,-9.450000000000045,44.799999999999955
2011-02-11,1165.1,1221.7,1229.7,1163.15,1192.87,171925273500000,1441279,-56.600000000000136,66.54999999999995
2011-02-14,1207.1,1270.05,1275.9,1207.1,1254.01,164327601870000,1310413,-62.950000000000045,68.80000000000018
2011-02-15,1277.4,1274.8,1288.3,1250.3,1271.3,177873951140000,1399151,2.6000000000001364,38.0
2011-02-16,1265.15,1296.8,1305.0,1265.15,1293.69,213239628695000,1648304,-31.649999999999864,39.84999999999991
2011-02-17,1348.85,1317.5,1348.85,1292.05,1309.89,193310148140000,1475778,31.34999999999991,56.799999999999955
2011-02-18,1318.0,1296.8,1341.3,1290.05,1315.36,276154540570000,2099458,21.200000000000045,51.25
2011-02-21,1290.0,1306.95,1313.0,1278.0,1298.3,139949335475000,1077947,-16.950000000000045,35.0
2011-02-22,1271.3,1264.65,1294.0,1258.0,1273.48,130624620070000,1025733,6.649999999999864,36.0
2011-02-23,1259.95,1255.0,1279.0,1251.3,1264.87,118798220225000,939210,4.9500000000000455,27.700000000000045
2011-02-24,1243.0,1190.35,1251.0,1180.0,1209.75,243103883130000,2009530,52.65000000000009,71.0
2011-02-25,1205.9,1232.5,1244.0,1193.75,1215.39,204144035060000,1679658,-26.59999999999991,50.25
2011-02-28,1233.0,1218.55,1293.3,1212.0,1246.29,229304389300000,1839901,14.450000000000045,81.29999999999995
2011-03-01,1235.0,1288.8,1299.0,1233.45,1269.78,179167693735000,1411011,-53.799999999999955,65.54999999999995
2011-03-03,1278.0,1309.8,1320.0,1261.1,1290.16,292750307095000,2269095,-31.799999999999955,58.90000000000009
2011-03-04,1324.4,1328.3,1341.0,1313.15,1328.19,216426870465000,1629482,-3.8999999999998636,27.84999999999991
2011-03-07,1305.0,1283.4,1310.0,1266.0,1283.09,143185273185000,1115941,21.59999999999991,44.0
2011-03-08,1286.0,1311.5,1318.0,1283.1,1303.72,128650883745000,986796,-25.5,34.90000000000009
2011-03-09,1317.0,1300.95,1329.55,1292.0,1309.25,174557217615000,1333258,16.049999999999955,37.549999999999955
2011-03-10,1297.15,1285.05,1297.15,1275.0,1282.55,89024551670000,694119,12.100000000000136,22.15000000000009
2011-03-11,1276.0,1265.7,1297.0,1258.3,1273.29,161493250945000,1268319,10.299999999999955,38.700000000000045
2011-03-14,1266.0,1290.35,1296.9,1266.0,1283.9,124378746415000,968755,-24.34999999999991,30.90000000000009
2011-03-15,1253.35,1282.95,1299.8,1245.7,1280.5,190843537625000,1490386,-29.600000000000136,54.09999999999991
2011-03-16,1290.0,1318.6,1325.0,1290.0,1313.92,196104170625000,1492511,-28.59999999999991,35.0
2011-03-17,1300.0,1291.1,1328.35,1286.3,1302.87,220143077535000,1689672,8.900000000000091,42.049999999999955
2011-03-18,1298.0,1269.2,1300.0,1261.1,1274.63,197463066625000,1549179,28.799999999999955,38.90000000000009
2011-03-21,1288.0,1279.35,1290.0,1261.1,1276.7,75140775705000,588554,8.650000000000091,28.90000000000009
2011-03-22,1288.0,1295.9,1305.0,1278.0,1294.85,100440057320000,775686,-7.900000000000091,27.0
2011-03-23,1295.0,1315.4,1317.5,1291.35,1309.16,120997084950000,924235,-20.40000000000009,26.15000000000009
2011-03-24,1318.2,1319.45,1334.4,1307.55,1320.83,159598352415000,1208316,-1.25,26.850000000000136
2011-03-25,1342.8,1364.95,1369.9,1326.95,1353.16,263595303840000,1947999,-22.15000000000009,42.950000000000045
2011-03-28,1370.0,1384.25,1392.3,1365.05,1383.59,201585730170000,1456980,-14.25,27.25
2011-03-29,1377.6,1422.15,1431.75,1377.6,1411.56,351987159110000,2493596,-44.55000000000018,54.15000000000009
2011-03-30,1426.9,1426.45,1432.15,1413.55,1423.6,167192160925000,1174433,0.4500000000000455,18.600000000000136
2011-03-31,1429.0,1403.85,1443.55,1386.05,1411.44,369593958370000,2618567,25.15000000000009,57.5
2011-04-01,1410.3,1407.75,1417.0,1378.6,1396.75,149357220010000,1069318,2.5499999999999545,38.40000000000009
2011-04-04,1411.1,1432.1,1441.9,1407.0,1428.13,155875620555000,1091468,-21.0,34.90000000000009
2011-04-05,1448.0,1424.75,1448.0,1409.1,1423.09,143358835105000,1007374,23.25,38.90000000000009
2011-04-06,1420.0,1428.95,1441.7,1415.0,1428.26,241988382555000,1694291,-8.950000000000045,26.700000000000045
2011-04-07,1430.0,1445.75,1458.0,1416.7,1441.81,181244880815000,1257062,-15.75,41.299999999999955
2011-04-08,1446.0,1449.7,1460.45,1435.25,1447.42,226556394135000,1565244,-3.7000000000000455,25.200000000000045
2011-04-11,1437.2,1409.85,1439.9,1403.95,1416.97,223470055205000,1577093,27.350000000000136,35.950000000000045
2011-04-13,1395.0,1438.3,1445.9,1394.35,1425.32,167058503245000,1172077,-43.299999999999955,51.55000000000018
2011-04-15,1426.05,1429.9,1457.9,1421.6,1435.53,198462531935000,1382505,-3.8500000000001364,36.30000000000018
2011-04-18,1430.0,1389.8,1450.0,1384.4,1411.01,200597876350000,1421665,40.200000000000045,65.59999999999991
2011-04-19,1384.0,1409.35,1416.8,1382.2,1402.77,120793318480000,861105,-25.34999999999991,34.59999999999991
2011-04-20,1422.0,1448.0,1452.8,1415.0,1433.15,108485122365000,756970,-26.0,37.799999999999955
2011-04-21,1449.0,1447.55,1457.8,1438.65,1447.85,142590557970000,984845,1.4500000000000455,19.149999999999864
2011-04-25,1398.0,1377.3,1408.5,1371.0,1387.28,569026359860000,4101749,20.700000000000045,37.5
2011-04-26,1387.8,1356.35,1387.8,1338.65,1354.44,381762680720000,2818608,31.450000000000045,49.149999999999864
2011-04-27,1371.2,1343.85,1372.0,1333.0,1345.52,259294762370000,1927097,27.350000000000136,39.0
2011-04-28,1354.9,1333.7,1354.9,1324.1,1339.32,284878029100000,2127035,21.200000000000045,30.800000000000182
2011-04-29,1338.0,1286.6,1342.8,1270.3,1297.13,401881753665000,3098248,51.40000000000009,72.5
2011-05-02,1297.9,1276.45,1298.0,1260.1,1276.49,239154956710000,1873540,21.450000000000045,37.90000000000009
2011-05-03,1273.7,1230.4,1295.5,1210.55,1246.78,551481006170000,4423229,43.299999999999955,84.95000000000005
2011-05-04,1229.5,1235.6,1249.0,1215.0,1232.89,349628365185000,2835837,-6.099999999999909,34.0
2011-05-05,1239.9,1209.85,1249.0,1202.65,1222.29,201931471070000,1652077,30.050000000000182,46.34999999999991
2011-05-06,1212.0,1258.2,1264.9,1212.0,1244.36,288234621700000,2316334,-46.200000000000045,52.90000000000009
2011-05-09,1260.1,1237.75,1268.55,1231.25,1242.51,126161403605000,1015377,22.34999999999991,37.299999999999955
2011-05-10,1239.95,1228.7,1242.5,1218.0,1230.37,182410709055000,1482566,11.25,24.5
2011-05-11,1225.0,1228.25,1244.75,1224.0,1233.52,204155278125000,1655062,-3.25,20.75
2011-05-12,1223.0,1205.65,1239.85,1201.0,1218.03,158625463765000,1302309,17.34999999999991,38.84999999999991
2011-05-13,1210.5,1244.7,1259.8,1208.65,1241.82,248642515310000,2002243,-34.200000000000045,51.149999999999864
2011-05-16,1241.6,1224.4,1241.6,1218.2,1225.91,97250407400000,793289,17.199999999999818,23.399999999999864
2011-05-17,1226.1,1219.4,1241.5,1206.55,1221.44,139653741055000,1143355,6.699999999999818,34.950000000000045
2011-05-18,1223.0,1217.95,1232.0,1202.2,1215.65,157590746385000,1296354,5.0499999999999545,29.799999999999955
2011-05-19,1230.0,1214.65,1230.0,1207.15,1215.27,86001416535000,707675,15.349999999999909,22.84999999999991
