Date,Open-Stock-4,Close-Stock-4,High-Stock-4,Low-Stock-4,VWAP-Stock-4,Turnover-Stock-4,Volume-Stock-4,OC4,HL4
2010-09-09,1035.05,1050.2,1054.0,1032.1,1044.8,369521307600000,3536765,-15.150000000000091,21.90000000000009
2010-09-13,1059.0,1098.0,1103.65,1055.1,1091.28,545559686955000,4999269,-39.0,48.55000000000018
2010-09-14,1102.0,1100.15,1116.75,1092.0,1102.22,433205994640000,3930290,1.849999999999909,24.75
2010-09-15,1100.5,1103.9,1109.9,1095.15,1101.75,366460779480000,3326158,-3.400000000000091,14.75
2010-09-16,1100.0,1103.55,1124.0,1097.0,1110.47,499775884280000,4500560,-3.5499999999999545,27.0
2010-09-17,1105.0,1114.2,1122.0,1105.0,1114.79,350261722155000,3141964,-9.200000000000045,17.0
2010-09-20,1115.0,1127.75,1133.75,1105.0,1119.97,351289248535000,3136582,-12.75,28.75
2010-09-21,1128.0,1127.15,1132.8,1105.05,1121.66,546725204725000,4874260,0.849999999999909,27.75
2010-09-22,1124.45,1126.1,1136.9,1114.0,1122.82,498174969190000,4436805,-1.6499999999998636,22.90000000000009
2010-09-23,1124.0,1100.25,1148.0,1080.35,1109.32,227510627695000,2050899,23.75,67.65000000000009
2010-09-24,1100.0,1114.1,1118.5,1088.45,1107.18,335233745795000,3027804,-14.099999999999909,30.049999999999955
2010-09-27,1117.55,1115.1,1130.85,1110.0,1121.42,340118250775000,3032927,2.4500000000000455,20.84999999999991
2010-09-28,1112.0,1110.7,1115.1,1098.0,1107.95,397146770530000,3584507,1.2999999999999545,17.09999999999991
2010-09-29,1115.1,1101.95,1117.0,1095.65,1103.65,275501746960000,2496279,13.149999999999864,21.34999999999991
2010-09-30,1100.0,1112.95,1121.0,1097.3,1106.77,432747205020000,3909992,-12.950000000000045,23.700000000000045
2010-10-01,1117.05,1135.2,1137.85,1116.0,1130.85,359508706945000,3179105,-18.15000000000009,21.84999999999991
2010-10-04,1141.0,1156.15,1170.0,1141.0,1159.54,364063618975000,3139711,-15.150000000000091,29.0
2010-10-05,1148.05,1147.7,1158.8,1141.75,1149.8,288081643060000,2505483,0.34999999999990905,17.049999999999955
2010-10-06,1161.0,1149.15,1163.2,1138.5,1150.41,287292253110000,2497299,11.849999999999909,24.700000000000045
2010-10-07,1149.0,1137.6,1151.0,1131.9,1140.91,267477746410000,2344429,11.400000000000091,19.09999999999991
2010-10-08,1141.0,1126.2,1141.9,1118.25,1128.23,313339766630000,2777265,14.799999999999955,23.65000000000009
2010-10-11,1130.0,1132.6,1145.95,1123.65,1132.67,260771173270000,2302266,-2.599999999999909,22.299999999999955
2010-10-12,1136.0,1138.7,1144.7,1129.4,1137.24,287288121495000,2526191,-2.7000000000000455,15.299999999999955
2010-10-13,1138.7,1158.7,1164.8,1136.2,1150.13,489053148350000,4252138,-20.0,28.59999999999991
2010-10-14,1164.95,1139.7,1169.2,1124.25,1150.56,318177788785000,2765407,25.25,44.950000000000045
2010-10-15,1141.0,1124.65,1143.0,1118.1,1128.8,248190898935000,2198705,16.34999999999991,24.90000000000009
2010-10-18,1120.0,1116.15,1124.0,1094.05,1106.72,643110929385000,5810966,3.849999999999909,29.950000000000045
2010-10-19,1125.0,1119.55,1154.4,1113.5,1132.46,452089006110000,3992090,5.4500000000000455,40.90000000000009
2010-10-20,1114.0,1113.9,1128.05,1107.75,1117.47,252961999355000,2263699,0.09999999999990905,20.299999999999955
2010-10-21,1121.0,1129.6,1131.85,1103.1,1119.28,425975676055000,3805812,-8.599999999999909,28.75
2010-10-22,1135.0,1131.85,1139.0,1117.1,1131.16,242886297130000,2147228,3.150000000000091,21.90000000000009
2010-10-25,1138.0,1142.1,1157.9,1135.0,1148.14,281120728090000,2448493,-4.099999999999909,22.90000000000009
2010-10-26,1142.0,1131.15,1143.0,1127.0,1132.59,248968917915000,2198228,10.849999999999909,16.0
2010-10-27,1127.35,1106.75,1129.3,1088.6,1110.24,399469228290000,3598048,20.59999999999991,40.700000000000045
2010-10-28,1114.5,1089.05,1118.1,1078.05,1095.07,997820001725000,9111924,25.450000000000045,40.049999999999955
2010-10-29,1098.3,1163.0,1177.0,1074.0,1122.27,1085043657600000,9668301,-64.70000000000005,103.0
2010-11-01,1186.25,1232.0,1244.0,1186.0,1225.66,1167464778630000,9525228,-45.75,58.0
2010-11-02,1228.0,1231.35,1246.7,1209.25,1225.48,561080470770000,4578468,-3.349999999999909,37.450000000000045
2010-11-03,1245.0,1238.65,1254.8,1233.0,1243.4,401224922540000,3226833,6.349999999999909,21.799999999999955
2010-11-04,1248.9,1266.05,1270.55,1241.0,1258.31,371609514040000,2953238,-17.149999999999864,29.549999999999955
2010-11-05,1271.25,1273.35,1279.0,1269.35,1273.5,53943873125000,423588,-2.099999999999909,9.650000000000091
2010-11-08,1273.0,1255.3,1278.0,1243.95,1256.29,673952724115000,5364618,17.700000000000045,34.049999999999955
2010-11-09,1251.0,1269.15,1277.8,1248.15,1262.18,452101934575000,3581904,-18.15000000000009,29.649999999999864
2010-11-10,1260.0,1255.2,1264.9,1248.65,1256.17,278881504010000,2220094,4.7999999999999545,16.25
2010-11-11,1258.0,1237.1,1264.9,1232.1,1249.49,283896702685000,2272096,20.90000000000009,32.80000000000018
2010-11-12,1233.0,1200.45,1234.9,1193.85,1212.75,334902652910000,2761521,32.549999999999955,41.05000000000018
2010-11-15,1200.45,1223.2,1236.9,1197.35,1222.04,519633238365000,4252182,-22.75,39.55000000000018
2010-11-16,1232.0,1202.3,1240.5,1193.6,1216.3,480864401130000,3953504,29.700000000000045,46.90000000000009
2010-11-18,1207.0,1164.4,1207.45,1138.8,1164.18,827886438225000,7111339,42.59999999999991,68.65000000000009
2010-11-19,1166.9,1148.7,1170.0,1140.55,1153.56,368660715980000,3195844,18.200000000000045,29.450000000000045
2010-11-22,1152.9,1180.05,1193.15,1145.15,1170.32,379752597920000,3244856,-27.149999999999864,48.0
2010-11-23,1172.0,1156.95,1175.4,1128.0,1155.2,433428202985000,3751973,15.049999999999955,47.40000000000009
2010-11-24,1160.0,1125.1,1174.9,1114.25,1148.32,564385559100000,4914885,34.90000000000009,60.65000000000009
2010-11-25,1136.0,1116.25,1157.35,1102.6,1128.85,858340118605000,7603636,19.75,54.75
2010-11-26,1129.0,1124.15,1152.6,1091.25,1121.78,626760957045000,5587204,4.849999999999909,61.34999999999991
2010-11-29,1136.0,1154.3,1163.25,1133.35,1149.65,429555054165000,3736399,-18.299999999999955,29.90000000000009
2010-11-30,1150.1,1142.1,1156.7,1127.65,1142.56,669643981355000,5860932,8.0,29.049999999999955
2010-12-01,1150.0,1167.45,1178.0,1144.8,1161.28,486928864740000,4193030,-17.450000000000045,33.200000000000045
2010-12-02,1182.0,1191.15,1202.0,1180.0,1190.49,474752930490000,3987877,-9.150000000000091,22.0
2010-12-03,1186.0,1181.45,1190.7,1167.0,1180.74,317365804690000,2687850,4.5499999999999545,23.700000000000045
2010-12-06,1189.5,1151.2,1195.2,1143.2,1167.09,453759704475000,3887953,38.299999999999955,52.0
2010-12-07,1148.7,1110.5,1148.7,1100.0,1111.8,700768949215000,6303028,38.200000000000045,48.700000000000045
2010-12-08,1105.0,1104.4,1113.5,1085.25,1100.12,464847480855000,4225424,0.599999999999909,28.25
2010-12-09,1104.05,1058.3,1120.7,1045.1,1081.84,910087443785000,8412396,45.75,75.60000000000014
2010-12-10,1057.0,1117.1,1125.0,1041.1,1094.47,747250134685000,6827525,-60.09999999999991,83.90000000000009
2010-12-13,1126.0,1120.4,1126.55,1086.15,1107.34,402692333140000,3636563,5.599999999999909,40.399999999999864
2010-12-14,1124.9,1119.5,1133.0,1103.35,1117.3,316212617095000,2830159,5.400000000000091,29.65000000000009
2010-12-15,1102.0,1078.7,1108.7,1071.1,1087.14,519770172670000,4781060,23.299999999999955,37.600000000000136
2010-12-16,1084.0,1105.75,1112.15,1068.1,1091.02,447502207800000,4101682,-21.75,44.05000000000018
2010-12-20,1099.7,1100.05,1118.9,1088.05,1104.32,354739426205000,3212298,-0.34999999999990905,30.850000000000136
2010-12-21,1102.7,1138.35,1143.0,1102.0,1133.75,469126279450000,4137814,-35.649999999999864,41.0
2010-12-22,1145.0,1131.75,1145.0,1120.1,1132.77,304961765635000,2692166,13.25,24.90000000000009
2010-12-23,1139.0,1129.65,1140.0,1122.8,1131.84,218066001120000,1926646,9.349999999999909,17.200000000000045
2010-12-24,1117.0,1118.15,1127.9,1112.0,1119.75,227815638105000,2034531,-1.150000000000091,15.900000000000091
2010-12-27,1118.25,1125.55,1136.0,1118.25,1129.04,181171747635000,1604653,-7.2999999999999545,17.75
2010-12-28,1126.0,1111.85,1126.0,1108.7,1115.35,172317197750000,1544960,14.150000000000091,17.299999999999955
2010-12-29,1115.0,1129.45,1132.0,1109.1,1123.05,257256213350000,2290701,-14.450000000000045,22.90000000000009
2010-12-30,1123.1,1136.85,1143.6,1123.1,1135.72,424950249650000,3741694,-13.75,20.5
2010-12-31,1136.65,1145.1,1148.2,1135.0,1143.14,224042854135000,1959891,-8.449999999999818,13.200000000000045
2011-01-03,1154.0,1144.85,1158.4,1138.95,1148.52,158455763900000,1379646,9.150000000000091,19.450000000000045
2011-01-04,1145.7,1104.05,1149.2,1098.1,1114.11,465197273145000,4175490,41.65000000000009,51.100000000000136
2011-01-05,1097.2,1069.35,1099.0,1065.0,1075.35,570752804750000,5307600,27.850000000000136,34.0
2011-01-06,1074.25,1053.45,1078.45,1047.25,1057.66,504479362270000,4769781,20.799999999999955,31.200000000000045
2011-01-07,1045.0,1049.2,1077.9,1041.0,1063.31,657004643680000,6178882,-4.2000000000000455,36.90000000000009
2011-01-10,1044.25,1014.0,1058.85,1005.1,1029.57,670290017545000,6510410,30.25,53.749999999999886
2011-01-11,1016.0,1022.95,1042.65,1002.75,1024.4,633375421330000,6182864,-6.9500000000000455,39.90000000000009
2011-01-12,1030.8,1069.45,1074.25,1024.35,1045.66,717758055230000,6864148,-38.65000000000009,49.90000000000009
2011-01-13,1068.0,1026.0,1068.0,1016.0,1042.43,536835146730000,5149819,42.0,52.0
2011-01-14,1030.0,1009.2,1053.8,1005.0,1027.13,459188128070000,4470591,20.799999999999955,48.799999999999955
2011-01-17,1010.1,1001.15,1019.9,993.0,1007.67,333610690690000,3310703,8.950000000000045,26.899999999999977
2011-01-18,1010.0,1011.45,1024.0,1000.1,1012.88,352567317625000,3480850,-1.4500000000000455,23.899999999999977
2011-01-19,1015.9,1023.25,1035.0,1015.9,1025.69,337008169215000,3285668,-7.350000000000023,19.100000000000023
2011-01-20,1018.7,1050.55,1066.5,1006.45,1033.71,372811487045000,3606524,-31.84999999999991,60.049999999999955
2011-01-21,1043.15,1065.55,1069.1,1034.45,1056.54,455404643380000,4310320,-22.399999999999864,34.649999999999864
2011-01-24,1065.0,1083.9,1091.9,1060.0,1080.38,930145090875000,8609403,-18.90000000000009,31.90000000000009
2011-01-25,1088.0,1037.9,1091.0,1033.0,1061.88,742321830420000,6990621,50.09999999999991,58.0
2011-01-27,1047.0,1014.35,1050.0,1006.5,1027.02,621772412060000,6054139,32.64999999999998,43.5
2011-01-28,1018.0,1018.45,1030.2,993.25,1007.38,490653456125000,4870583,-0.4500000000000455,36.950000000000045
2011-01-31,998.9,1021.6,1030.0,991.55,1014.27,400077946670000,3944485,-22.700000000000045,38.450000000000045
2011-02-01,1019.1,994.8,1020.0,990.0,1001.86,457815138030000,4569630,24.300000000000068,30.0
2011-02-02,1015.0,1011.4,1023.85,1002.15,1013.34,314758002720000,3106142,3.6000000000000227,21.700000000000045
2011-02-03,1010.0,1027.0,1037.7,1003.25,1026.41,299870647070000,2921538,-17.0,34.450000000000045
2011-02-04,1020.0,996.0,1034.75,990.2,1011.49,354642232945000,3506122,24.0,44.549999999999955
2011-02-07,985.0,978.75,995.0,974.35,986.5,331795671645000,3363371,6.25,20.649999999999977
2011-02-08,985.9,951.55,986.0,946.8,960.68,673558687320000,7011244,34.35000000000002,39.200000000000045
2011-02-09,951.0,957.05,985.9,939.8,965.31,649269579015000,6726012,-6.0499999999999545,46.10000000000002
2011-02-10,957.3,959.85,974.75,955.0,963.96,328011119725000,3402750,-2.550000000000068,19.75
2011-02-11,961.15,1000.55,1008.0,961.15,982.0,396583440380000,4038535,-39.39999999999998,46.85000000000002
2011-02-14,1010.1,1034.25,1038.35,1010.1,1028.62,358772849340000,3487893,-24.149999999999977,28.249999999999886
2011-02-15,1034.0,1054.2,1066.15,1034.0,1049.96,515099742595000,4905915,-20.200000000000045,32.15000000000009
2011-02-16,1046.5,1050.6,1059.6,1044.25,1052.68,176778730525000,1679314,-4.099999999999909,15.349999999999909
2011-02-17,1047.85,1057.0,1070.0,1036.15,1055.65,419531058640000,3974153,-9.150000000000091,33.84999999999991
2011-02-18,1062.0,1026.2,1073.0,1022.6,1049.01,671985139515000,6405899,35.799999999999955,50.39999999999998
2011-02-21,1026.2,1037.65,1041.8,1006.1,1021.46,279755671185000,2738791,-11.450000000000045,35.69999999999993
2011-02-22,1026.7,1027.1,1033.0,1015.15,1022.18,272341598815000,2664309,-0.3999999999998636,17.850000000000023
2011-02-23,1019.0,1006.1,1029.8,1003.1,1017.84,268282429550000,2635809,12.899999999999977,26.699999999999932
2011-02-24,1003.2,951.35,1004.0,943.7,967.25,763796136270000,7896563,51.85000000000002,60.299999999999955
2011-02-25,969.4,986.25,996.55,966.2,982.55,478080582525000,4865725,-16.850000000000023,30.34999999999991
2011-02-28,997.8,970.85,1006.45,962.1,983.6,659352594535000,6703496,26.949999999999932,44.35000000000002
2011-03-01,983.9,1026.2,1030.0,978.3,1007.26,482784145325000,4793036,-42.30000000000007,51.700000000000045
2011-03-03,1009.0,1019.55,1035.7,996.05,1014.11,634880625435000,6260500,-10.549999999999955,39.65000000000009
2011-03-04,1030.0,1016.35,1046.45,1011.4,1026.6,346585878705000,3376058,13.649999999999977,35.05000000000007
2011-03-07,1007.75,1010.15,1014.0,992.0,1002.44,311687708970000,3109299,-2.3999999999999773,22.0
2011-03-08,1015.0,1020.6,1024.55,1005.1,1015.66,285720085600000,2813140,-5.600000000000023,19.449999999999932
2011-03-09,1029.7,1035.25,1040.0,1021.3,1032.83,320266287185000,3100874,-5.5499999999999545,18.700000000000045
2011-03-10,1028.0,1014.55,1028.0,1008.1,1014.94,194371807515000,1915103,13.450000000000045,19.899999999999977
2011-03-11,1007.0,1006.9,1025.0,1000.15,1011.34,267274253170000,2642778,0.10000000000002274,24.850000000000023
2011-03-14,1006.9,1019.1,1021.6,1005.95,1015.33,191584953870000,1886927,-12.200000000000045,15.649999999999977
2011-03-15,990.0,996.6,1003.45,985.75,996.29,386575983820000,3880159,-6.600000000000023,17.700000000000045
2011-03-16,1002.0,1027.45,1033.9,1002.0,1023.15,419544889775000,4100531,-25.450000000000045,31.90000000000009
2011-03-17,1020.0,1011.85,1027.4,1004.2,1016.08,580092094675000,5709140,8.149999999999977,23.200000000000045
2011-03-18,1013.55,1002.55,1022.0,1000.05,1008.06,213982655190000,2122726,11.0,21.950000000000045
2011-03-21,1009.9,1003.6,1012.85,997.0,1004.06,190939740160000,1901677,6.2999999999999545,15.850000000000023
2011-03-22,1007.95,1004.15,1013.4,997.3,1005.49,329166911350000,3273689,3.800000000000068,16.100000000000023
2011-03-23,1001.7,1040.9,1043.65,999.25,1031.71,531106244250000,5147838,-39.200000000000045,44.40000000000009
2011-03-24,1046.45,1053.1,1064.95,1046.45,1056.94,319864875890000,3026339,-6.649999999999864,18.5
2011-03-25,1070.8,1091.1,1097.0,1059.15,1077.91,429219947670000,3981956,-20.299999999999955,37.84999999999991
2011-03-28,1079.0,1100.8,1115.5,1078.05,1105.02,638944874115000,5782206,-21.799999999999955,37.450000000000045
2011-03-29,1100.0,1099.5,1110.0,1093.0,1103.09,389520402245000,3531177,0.5,17.0
2011-03-30,1105.0,1109.1,1115.45,1100.55,1107.89,287752629475000,2597301,-4.099999999999909,14.900000000000091
2011-03-31,1112.2,1116.2,1128.0,1097.6,1116.11,806097051940000,7222403,-4.0,30.40000000000009
2011-04-01,1114.8,1102.9,1119.0,1095.0,1103.14,349038326815000,3164043,11.899999999999864,24.0
2011-04-04,1105.25,1119.2,1126.95,1105.25,1118.01,343776573655000,3074910,-13.950000000000045,21.700000000000045
2011-04-05,1124.75,1111.25,1127.9,1104.1,1112.84,297166048180000,2670328,13.5,23.800000000000182
2011-04-06,1108.8,1100.5,1119.5,1096.0,1106.68,358809803795000,3242206,8.299999999999955,23.5
2011-04-07,1100.0,1104.0,1114.4,1093.7,1104.44,305131859885000,2762770,-4.0,20.700000000000045
2011-04-08,1104.5,1098.3,1118.9,1091.35,1103.08,366657603175000,3323957,6.2000000000000455,27.550000000000182
2011-04-11,1085.0,1100.6,1108.4,1085.0,1099.69,357290690620000,3248999,-15.599999999999909,23.40000000000009
2011-04-13,1093.8,1126.85,1130.0,1086.2,1116.18,553382581310000,4957831,-33.049999999999955,43.799999999999955
2011-04-15,1119.95,1101.7,1139.0,1098.25,1116.72,666139846235000,5965130,18.25,40.75
2011-04-18,1102.1,1084.1,1117.35,1081.55,1098.94,655060816430000,5960825,18.0,35.799999999999955
2011-04-19,1084.0,1090.05,1093.5,1072.0,1084.69,378526396260000,3489731,-6.0499999999999545,21.5
2011-04-20,1103.7,1112.35,1113.9,1095.0,1106.22,276427266830000,2498843,-8.649999999999864,18.90000000000009
2011-04-21,1121.7,1118.5,1123.95,1111.5,1118.37,266703407240000,2384747,3.2000000000000455,12.450000000000045
2011-04-25,1114.5,1112.65,1126.35,1109.1,1119.5,308180588985000,2752853,1.849999999999909,17.25
2011-04-26,1118.5,1121.45,1125.4,1098.15,1111.52,447179972095000,4023140,-2.9500000000000455,27.25
2011-04-27,1127.95,1106.85,1128.5,1102.0,1113.24,503769063785000,4525255,21.100000000000136,26.5
2011-04-28,1118.0,1117.5,1127.95,1085.0,1112.28,1278358502960000,11493180,0.5,42.950000000000045
2011-04-29,1116.0,1114.45,1128.0,1103.1,1119.23,539961212295000,4824384,1.5499999999999545,24.90000000000009
2011-05-02,1113.8,1098.3,1118.3,1094.4,1101.89,243203734840000,2207152,15.5,23.899999999999864
2011-05-03,1096.0,1067.8,1107.95,1056.4,1081.92,683471552760000,6317228,28.200000000000045,51.549999999999955
2011-05-04,1059.75,1057.65,1072.0,1042.8,1058.91,447688294645000,4227827,2.099999999999909,29.200000000000045
2011-05-05,1057.0,1030.0,1067.3,1021.0,1040.8,495493925800000,4760703,27.0,46.299999999999955
2011-05-06,1033.0,1083.8,1088.7,1032.55,1070.96,610781919470000,5703147,-50.799999999999955,56.15000000000009
2011-05-09,1093.4,1083.0,1093.4,1066.25,1079.46,217405395865000,2014020,10.400000000000091,27.15000000000009
2011-05-10,1081.0,1076.2,1085.0,1066.25,1077.16,232833306635000,2161550,4.7999999999999545,18.75
2011-05-11,1078.0,1076.7,1081.7,1061.0,1071.16,229876587205000,2146059,1.2999999999999545,20.700000000000045
2011-05-12,1070.0,1052.15,1078.95,1050.0,1063.1,247970240250000,2332525,17.84999999999991,28.950000000000045
2011-05-13,1055.0,1073.05,1096.4,1045.3,1077.46,453094373545000,4205208,-18.049999999999955,51.100000000000136
2011-05-16,1063.5,1057.75,1066.8,1055.0,1060.59,197908532395000,1866024,5.75,11.799999999999955
2011-05-17,1058.0,1039.75,1062.75,1023.0,1039.96,377817626545000,3632992,18.25,39.75
2011-05-18,1045.0,1032.25,1051.75,1025.05,1034.77,319998322615000,3092458,12.75,26.700000000000045
2011-05-19,1044.0,1030.1,1044.0,1023.75,1031.83,180007642220000,1744542,13.900000000000091,20.25
2011-05-20,1038.0,1043.2,1054.1,1025.0,1042.48,275287248185000,2640687,-5.2000000000000455,29.09999999999991
2011-05-23,1036.9,1006.9,1036.9,1003.0,1014.11,372132093500000,3669551,30.000000000000114,33.90000000000009
2011-05-24,1008.1,1018.8,1030.95,1008.1,1020.16,261932170080000,2567563,-10.699999999999932,22.850000000000023
2011-05-25,1021.0,1008.75,1021.0,1003.4,1008.98,407508565025000,4038800,12.25,17.600000000000023
